,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),Estimate!!RACE!!Total population,Estimate!!RACE!!Total population!!One race,Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!White,Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Asian Indian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and Black or African American,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population,Estimate!!Race alone or in combination with one or more other races!!Total population!!White,Estimate!!Race alone or in combination with one or more other races!!Total population!!Black or African American,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Asian,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!Race alone or in combination with one or more other races!!Total population!!Some other race,Estimate!!HISPANIC OR LATINO AND RACE!!Total population,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race),Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,"Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races",Estimate!!Total housing units,"Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","Estimate!!CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female",id,Estimate!!SEX AND AGE!!Total population,Estimate!!SEX AND AGE!!Total population!!Male,Estimate!!SEX AND AGE!!Total population!!Female,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Estimate!!SEX AND AGE!!Total population!!Under 5 years,Estimate!!SEX AND AGE!!Total population!!5 to 9 years,Estimate!!SEX AND AGE!!Total population!!10 to 14 years,Estimate!!SEX AND AGE!!Total population!!15 to 19 years,Estimate!!SEX AND AGE!!Total population!!20 to 24 years,Estimate!!SEX AND AGE!!Total population!!25 to 34 years,Estimate!!SEX AND AGE!!Total population!!35 to 44 years,Estimate!!SEX AND AGE!!Total population!!45 to 54 years,Estimate!!SEX AND AGE!!Total population!!55 to 59 years,Estimate!!SEX AND AGE!!Total population!!60 to 64 years,Estimate!!SEX AND AGE!!Total population!!65 to 74 years,Estimate!!SEX AND AGE!!Total population!!75 to 84 years,Estimate!!SEX AND AGE!!Total population!!85 years and over,Estimate!!SEX AND AGE!!Total population!!Median age (years),Estimate!!SEX AND AGE!!Total population!!Under 18 years,Estimate!!SEX AND AGE!!Total population!!16 years and over,Estimate!!SEX AND AGE!!Total population!!18 years and over,Estimate!!SEX AND AGE!!Total population!!21 years and over,Estimate!!SEX AND AGE!!Total population!!62 years and over,Estimate!!SEX AND AGE!!Total population!!65 years and over,Estimate!!SEX AND AGE!!Total population!!18 years and over!!Male,Estimate!!SEX AND AGE!!Total population!!18 years and over!!Female,Estimate!!SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females),Estimate!!SEX AND AGE!!Total population!!65 years and over!!Male,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Female,Geographic Area Name
1,87.0,11885,11841,44,11614,7,56,0,0,0,0,79,0,0,39,0,40,0,0,12,12,0,0,0,73,16,0,28,0,11885,11658,23,56,107,12,73,11885,122,84,1,0,37,11763,11565,7,56,79,12,0,44,0,44,6272,9557,4960,4597,8600000US48001,11885,6052,5833,103.8,576,692,615,507,547,1405,1094,1820,974,1110,1521,868,156,48.3,2209,9938,9676,9415,3224,2545,5008,4668,107.3,1184,1361,48001
2,89.1,3234,3180,54,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,7,0,3234,3234,6,41,7,0,0,3234,70,66,0,0,4,3164,3110,0,0,0,0,0,54,0,54,1284,2519,1306,1213,8600000US48002,3234,1644,1590,103.4,114,166,254,277,231,314,327,612,252,167,362,106,52,44.0,703,2662,2531,2389,609,520,1306,1225,106.6,245,275,48002
3,108.5,6240,6209,31,6135,2,8,0,8,0,0,64,0,0,0,0,0,0,64,0,0,0,0,0,0,22,0,1,0,6240,6166,24,16,65,0,8,6240,405,395,0,0,10,5835,5730,2,8,64,0,0,31,0,31,2448,4887,2469,2418,8600000US48003,6240,3189,3051,104.5,324,252,441,368,351,724,811,1125,449,392,567,363,73,43.2,1263,5087,4977,4737,1215,1003,2530,2447,103.4,522,481,48003
4,75.0,5500,5438,62,5365,35,16,0,16,0,0,11,0,0,7,0,4,0,0,0,0,0,0,0,11,10,27,8,0,5500,5427,45,43,19,0,28,5500,154,63,0,62,29,5346,5239,35,16,11,0,0,45,0,45,2081,4353,2183,2170,8600000US48005,5500,2789,2711,102.9,317,193,305,456,340,437,631,942,470,392,574,273,170,46.3,1085,4608,4415,4109,1210,1017,2224,2191,101.5,436,581,48005
5,95.9,4160,4051,109,4001,17,19,0,10,0,0,14,0,11,0,0,0,0,3,0,0,0,0,0,0,4,88,17,0,4160,4110,21,107,31,0,0,4160,42,42,0,0,0,4118,3959,17,19,14,0,0,109,0,109,1577,3100,1617,1483,8600000US48006,4160,2215,1945,113.9,167,261,400,354,207,265,708,734,280,257,294,190,43,41.0,1045,3270,3115,2923,665,527,1624,1491,108.9,258,269,48006
6,84.7,21066,20505,561,19277,586,13,0,0,0,0,587,137,147,25,62,142,19,55,0,0,0,0,0,42,157,101,224,0,21066,19838,811,127,866,0,53,21066,591,249,63,55,224,20475,18758,586,2,587,0,14,528,0,528,10180,15018,6933,8085,8600000US48009,21066,10025,11041,90.8,1270,1496,1493,1304,607,2259,2876,3264,1674,1485,1976,897,465,42.7,5207,16433,15859,15422,4158,3338,7383,8476,87.1,1531,1807,48009
7,59.1,4152,3976,176,3753,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,126,28,0,4152,3929,8,131,28,0,232,4152,622,559,31,0,32,3530,3375,8,5,0,0,0,142,0,142,1696,3096,1520,1576,8600000US48014,4152,2005,2147,93.4,155,255,280,369,284,443,454,672,418,297,358,124,43,40.9,947,3353,3205,3042,715,525,1575,1630,96.6,195,330,48014
8,81.8,8303,8129,174,5872,1753,0,0,0,0,0,455,6,19,47,0,0,0,383,5,5,0,0,0,44,140,12,0,0,8303,6046,1893,12,455,5,66,8303,146,124,9,13,0,8157,5766,1753,0,449,5,32,152,0,152,3807,6291,3030,3261,8600000US48015,8303,3936,4367,90.1,396,490,600,520,507,882,1410,964,498,714,775,376,171,38.9,1833,6679,6470,6168,1730,1322,3068,3402,90.2,595,727,48015
9,69.2,11993,11764,229,11164,209,7,0,0,0,0,207,28,0,10,27,37,0,105,0,0,0,0,0,177,31,80,81,0,11993,11380,240,87,301,13,201,11993,484,145,0,23,316,11509,10863,209,0,202,0,6,229,24,205,5906,9766,4851,4915,8600000US48017,11993,6004,5989,100.3,495,513,459,583,690,2156,1629,1614,750,977,1297,478,352,41.0,1814,10419,10179,9835,2662,2127,5072,5107,99.3,870,1257,48017
10,64.8,32469,31752,717,14594,16007,394,152,76,0,6,224,0,21,27,8,0,5,163,0,0,0,0,0,533,428,86,69,21,32469,15284,16509,531,310,6,599,32469,575,384,38,62,91,31894,14251,15919,394,224,0,446,660,9,651,13575,24013,10963,13050,8600000US48021,32469,15154,17315,87.5,1891,2011,2679,2319,2374,4351,4345,4839,2160,2008,2198,889,405,36.6,8079,25327,24390,23208,4501,3492,11161,13229,84.4,1373,2119,48021
11,89.8,2610,2585,25,2570,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2610,2595,15,25,0,0,0,2610,93,78,15,0,0,2517,2492,0,0,0,0,0,25,0,25,1025,1986,1014,972,8600000US48022,2610,1375,1235,111.3,142,170,169,188,95,243,334,503,195,218,192,135,26,44.0,613,2099,1997,1921,517,353,1021,976,104.6,167,186,48022
12,106.5,5119,5083,36,4926,68,8,0,0,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,17,28,0,0,0,5119,4962,96,8,64,0,25,5119,29,29,0,0,0,5090,4926,68,4,64,0,0,28,0,28,2218,3977,2014,1963,8600000US48023,5119,2640,2479,106.5,379,204,261,374,253,642,411,957,433,383,474,304,44,45.2,1110,4202,4009,3868,1077,822,2036,1973,103.2,424,398,48023
13,83.4,14867,14466,401,12415,1505,36,0,10,0,0,439,120,100,68,0,48,5,98,21,0,21,0,0,50,44,20,187,83,14867,12733,1653,160,638,21,96,14867,270,158,9,34,69,14597,12231,1505,36,439,21,0,365,10,355,6077,11039,5239,5800,8600000US48025,14867,7188,7679,93.6,689,990,1121,1092,549,1007,1644,2447,1233,1069,1693,746,587,46.4,3592,11862,11275,10890,3676,3026,5361,5914,90.6,1376,1650,48025
14,70.4,14638,14249,389,13011,917,42,32,10,0,0,249,90,0,39,5,23,0,92,0,0,0,0,0,30,111,146,69,1,14638,13399,1029,197,318,28,64,14638,473,263,0,0,210,14165,12650,917,10,249,0,0,339,0,339,6454,11418,5278,6140,8600000US48026,14638,6880,7758,88.7,811,760,960,718,844,1681,1811,2029,1139,1131,1637,809,308,43.3,2940,11983,11698,11227,3386,2754,5410,6288,86.0,1138,1616,48026
15,93.5,3185,3103,82,3100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,52,0,0,3185,3182,33,52,0,0,0,3185,23,12,3,0,8,3162,3083,3,0,0,0,0,76,0,76,1340,2541,1344,1197,8600000US48027,3185,1691,1494,113.2,154,135,216,167,164,321,353,581,307,247,364,130,46,47.3,626,2645,2559,2474,687,540,1352,1207,112.0,261,279,48027
16,99.6,1030,1009,21,1005,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1030,1026,0,25,0,0,0,1030,0,0,0,0,0,1030,1005,0,4,0,0,0,21,0,21,1468,980,488,492,8600000US48028,1030,520,510,102.0,11,9,20,17,11,33,17,121,124,116,364,157,30,65.9,50,980,980,967,626,551,488,492,99.2,275,276,48028
17,86.8,16592,15848,744,13174,2202,36,0,0,0,0,310,18,129,0,17,0,9,137,12,12,0,0,0,114,437,210,43,0,16592,13918,2684,282,362,12,123,16592,206,143,16,6,41,16386,13095,2170,30,310,12,46,723,0,723,8002,12824,6775,6049,8600000US48030,16592,8961,7631,117.4,578,942,972,1181,1170,2652,2156,2222,1658,945,1120,649,347,37.4,3258,13918,13334,12709,2660,2116,7058,6276,112.5,983,1133,48030
18,98.4,1882,1854,28,1788,21,9,0,0,0,0,21,8,0,13,0,0,0,0,0,0,0,0,0,15,0,23,5,0,1882,1816,21,32,26,0,15,1882,50,37,0,3,10,1832,1765,18,0,21,0,0,28,0,28,876,1562,799,763,8600000US48032,1882,958,924,103.7,92,66,60,145,77,114,194,459,184,124,267,77,23,49.8,315,1624,1567,1500,444,367,799,768,104.0,182,185,48032
19,60.1,16457,15688,769,3557,11616,19,0,19,0,0,419,116,243,5,7,0,43,5,0,0,0,0,0,77,167,17,45,229,16457,4013,12322,477,464,0,176,16457,372,255,52,20,45,16085,3331,11552,19,419,0,51,713,35,678,8488,13005,5727,7278,8600000US48033,16457,7523,8934,84.2,557,709,995,904,1032,1977,2435,2235,1176,1343,1770,802,522,43.3,2894,14071,13563,13129,4014,3094,6062,7501,80.8,1161,1933,48033
20,58.5,13819,13282,537,2822,9692,51,0,11,0,0,602,293,58,66,19,32,0,134,0,0,0,0,0,115,144,0,20,275,13819,3050,10190,383,642,0,142,13819,305,231,0,0,74,13514,2792,9618,29,602,0,0,473,6,467,7960,10573,4169,6404,8600000US48034,13819,6202,7617,81.4,629,464,820,413,955,2867,1221,1450,850,1189,1716,768,477,42.4,2150,11821,11669,11370,3544,2961,4872,6797,71.7,1093,1868,48034
21,69.3,34519,33497,1022,25067,7340,117,0,19,0,0,546,35,103,26,9,15,34,324,168,0,0,0,168,259,316,234,129,127,34519,25893,7919,559,786,181,332,34519,771,491,149,34,97,33748,24491,7287,77,546,168,236,943,7,936,15610,26442,12481,13961,8600000US48035,34519,16486,18033,91.4,1777,2026,2208,2145,2076,4735,4252,4997,2294,2628,2672,1566,1143,40.6,7352,27975,27167,26055,6914,5381,12788,14379,88.9,2203,3178,48035
22,78.4,21638,21023,615,15491,4759,282,52,62,0,0,439,268,43,39,5,3,0,81,0,0,0,0,0,52,354,101,60,0,21638,16095,5131,390,499,0,145,21638,460,296,40,10,114,21178,15186,4759,282,439,0,0,512,0,512,10016,17016,8091,8925,8600000US48036,21638,10271,11367,90.4,1467,1165,1165,926,1266,2977,2628,2869,1615,1561,2217,1157,625,41.7,4379,17697,17259,16734,5029,3999,8120,9139,88.8,1758,2241,48036
23,65.0,44139,43204,935,36321,5632,124,0,111,0,0,1110,649,26,187,0,52,10,186,0,0,0,0,0,17,321,74,299,0,44139,37256,6175,408,1409,12,36,44139,1079,638,61,36,344,43060,35275,5632,124,1110,0,0,919,19,900,21043,34668,15815,18853,8600000US48038,44139,20694,23445,88.3,2259,2304,1746,2221,3113,6869,5088,5921,3168,3043,4775,2498,1134,41.7,7679,37280,36460,35029,10038,8407,16664,19796,84.2,3313,5094,48038
24,80.9,7604,7516,88,7505,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,7604,7593,0,99,0,0,0,7604,0,0,0,0,0,7604,7505,0,11,0,0,0,88,0,88,3633,6028,2883,3145,8600000US48039,7604,3806,3798,100.2,331,353,468,603,439,727,889,1135,689,624,734,313,299,44.9,1508,6338,6096,5836,1745,1346,2930,3166,92.5,602,744,48039
25,79.5,9739,9521,218,9320,55,6,0,0,0,0,53,0,44,0,0,9,0,0,0,0,0,0,0,87,80,19,10,0,9739,9538,135,25,63,0,196,9739,483,328,37,63,55,9256,9023,55,6,53,0,22,97,9,88,4494,7431,3477,3954,8600000US48040,9739,4549,5190,87.6,594,600,581,576,472,1230,1008,1229,655,764,1224,521,285,43.1,2215,7839,7524,7305,2455,2030,3533,3991,88.5,899,1131,48040
26,96.6,4489,4452,37,4420,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,0,4489,4457,32,28,5,4,0,4489,80,22,0,0,58,4409,4344,28,0,0,0,0,37,0,37,1898,3600,1896,1704,8600000US48041,4489,2367,2122,111.5,171,183,286,344,243,346,631,746,472,365,419,187,96,46.0,867,3717,3622,3459,897,702,1896,1726,109.8,345,357,48041
27,87.2,30626,30333,293,28486,694,21,0,10,0,0,967,429,35,17,0,116,240,130,0,0,0,0,0,165,114,30,109,0,30626,28740,847,51,1115,0,166,30626,783,502,88,0,193,29843,27833,694,10,967,0,46,293,1,292,10787,21788,10488,11300,8600000US48042,30626,15250,15376,99.2,1711,2617,2408,2190,1514,2501,4185,5035,2044,1752,2635,1535,499,41.5,8317,23449,22309,21409,5517,4669,10847,11462,94.6,2175,2494,48042
28,58.1,16371,15784,587,11421,4143,76,18,0,0,0,48,7,0,23,12,0,0,6,0,0,0,0,0,96,388,94,10,17,16371,11931,4608,187,58,0,174,16371,379,317,6,47,9,15992,11149,4140,60,48,0,42,553,49,504,7485,13044,6630,6414,8600000US48043,16371,8287,8084,102.5,781,920,762,1126,1014,2454,2147,2218,1321,1223,1584,419,402,40.1,3173,13670,13198,12591,3041,2405,6693,6505,102.9,884,1521,48043
29,95.1,57582,56426,1156,50307,3708,77,26,25,0,0,1961,457,155,946,74,139,37,153,0,0,0,0,0,373,125,194,637,12,57582,51394,3845,283,2655,0,561,57582,1708,1178,164,17,349,55874,49091,3694,60,1961,0,55,1013,115,898,19559,40571,19717,20854,8600000US48044,57582,28177,29405,95.8,3251,4462,4491,4629,3197,6253,8668,9591,3594,3165,3838,1727,716,38.0,15201,44048,42381,40162,8027,6281,20575,21806,94.4,3062,3219,48044
30,75.2,24999,24416,583,21872,2208,41,0,16,0,0,236,0,44,144,0,48,0,0,0,0,0,0,0,59,249,82,104,38,24999,22391,2508,192,352,28,120,24999,683,608,37,0,38,24316,21292,2158,41,236,0,59,530,10,520,12667,20436,9800,10636,8600000US48045,24999,12020,12979,92.6,1415,1049,1121,1231,1625,3192,2940,3467,2477,2311,2644,1169,358,44.6,4289,21190,20710,19980,5298,4171,9913,10797,91.8,1790,2381,48045
31,74.7,40434,39346,1088,36721,1738,127,0,21,0,0,688,17,60,334,0,63,0,214,20,0,0,0,20,52,210,278,338,35,40434,37760,2118,440,1170,29,135,40434,1133,887,58,4,184,39301,35767,1737,41,688,20,0,1048,52,996,16355,30600,14575,16025,8600000US48047,40434,19736,20698,95.4,2281,2467,2628,3004,2404,4494,4949,6315,3382,2503,3763,1494,750,41.1,9393,32356,31041,29489,7605,6007,14734,16307,90.4,2569,3438,48047
32,86.4,7689,7271,418,6508,579,62,0,41,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,122,167,178,0,0,7689,6908,801,313,47,0,122,7689,256,164,45,0,47,7433,6391,579,62,0,0,12,389,0,389,2818,5531,2695,2836,8600000US48048,7689,3696,3993,92.6,384,683,614,615,413,872,1223,1174,440,298,640,315,18,37.5,2158,5913,5531,5290,1126,973,2695,2836,95.0,451,522,48048
33,86.5,5476,5427,49,5381,32,0,0,0,0,0,8,0,1,7,0,0,0,0,0,0,0,0,0,6,21,27,0,0,5476,5430,53,27,8,1,6,5476,99,68,24,0,7,5377,5295,32,0,1,0,0,49,0,49,2396,4401,2137,2264,8600000US48049,5476,2651,2825,93.8,237,377,251,333,185,633,580,836,512,506,645,309,72,46.9,1070,4529,4406,4237,1372,1026,2142,2264,94.6,476,550,48049
34,87.0,1677,1663,14,1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1677,1677,0,0,14,0,0,1677,1,1,0,0,0,1676,1662,0,0,0,0,0,14,0,14,682,1354,672,682,8600000US48050,1677,870,807,107.8,67,82,151,33,60,225,225,229,232,186,132,47,8,44.7,323,1368,1354,1313,292,187,672,682,98.5,87,100,48050
35,72.3,18531,18193,338,15884,1836,95,0,0,0,0,85,0,18,45,0,22,0,0,19,0,0,0,19,274,164,94,27,21,18531,16177,2047,224,125,19,285,18531,692,492,88,27,85,17839,15617,1804,37,85,19,0,277,5,272,6704,13880,7582,6298,8600000US48051,18531,9984,8547,116.8,1021,1204,1222,1472,1014,2853,2479,3082,1270,1191,1148,472,103,36.5,4473,14775,14058,13390,2453,1723,7677,6381,120.3,723,1000,48051
36,89.7,7192,7118,74,6910,55,0,0,0,0,0,44,12,7,0,0,25,0,0,0,0,0,0,0,109,0,31,20,0,7192,6984,67,43,64,0,120,7192,47,37,10,0,0,7145,6874,55,0,44,0,109,63,0,63,3273,5874,2908,2966,8600000US48054,7192,3636,3556,102.2,230,288,468,467,286,426,1006,1114,639,508,916,650,194,49.9,1291,6044,5901,5706,2095,1760,2921,2980,98.0,832,928,48054
37,74.5,14957,14531,426,14218,193,5,5,0,0,0,44,44,0,0,0,0,0,0,0,0,0,0,0,71,305,54,10,0,14957,14599,524,59,99,31,71,14957,373,292,10,39,32,14584,13916,193,5,44,0,0,426,0,426,6862,11552,5325,6227,8600000US48059,14957,7082,7875,89.9,752,933,992,953,924,1378,1541,2205,1071,1061,1660,957,530,45.0,3301,12064,11656,11198,3750,3147,5357,6299,85.0,1344,1803,48059
38,77.9,39537,37123,2414,33569,2692,94,24,37,0,0,467,51,63,69,0,38,8,238,26,9,0,9,8,275,1382,479,72,75,39537,35820,4410,840,569,42,580,39537,2215,1784,164,121,146,37322,32078,2662,61,457,26,0,2038,17,2021,17876,29935,14593,15342,8600000US48060,39537,19494,20043,97.3,2409,2146,2925,2317,3219,4996,4967,5215,2884,2648,3639,1505,667,38.4,8987,31470,30550,29269,7371,5811,14835,15715,94.4,2545,3266,48060
39,68.5,9597,9352,245,9079,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,15,89,60,0,9597,9299,79,89,141,40,250,9597,360,285,0,0,75,9237,8987,64,0,0,0,0,186,0,186,3677,6800,3391,3409,8600000US48062,9597,4724,4873,96.9,659,901,443,729,555,915,1257,1218,817,590,833,506,174,38.8,2586,7454,7011,6745,1852,1513,3463,3548,97.6,615,898,48062
40,111.8,4024,3937,87,3789,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,42,32,0,4024,3876,148,42,32,0,13,4024,65,65,0,0,0,3959,3737,135,0,0,0,0,87,0,87,1703,3171,1699,1472,8600000US48063,4024,2105,1919,109.7,219,180,207,371,263,423,519,500,417,349,412,136,28,43.8,793,3355,3231,3047,741,576,1733,1498,115.7,304,272,48063
41,84.8,4048,4002,46,3917,6,7,0,0,0,0,72,0,0,8,0,0,0,64,0,0,0,0,0,0,16,13,0,0,4048,3963,34,20,84,0,5,4048,47,47,0,0,0,4001,3870,6,7,72,0,0,46,5,41,1590,3149,1568,1581,8600000US48064,4048,1999,2049,97.6,198,295,214,278,225,417,496,600,350,258,464,215,38,42.5,897,3294,3151,3027,870,717,1568,1583,99.1,329,388,48064
42,87.2,11178,11021,157,10297,383,0,0,0,0,0,173,0,7,0,0,24,142,0,0,0,0,0,0,168,0,103,48,6,11178,10448,389,109,221,0,168,11178,641,633,8,0,0,10537,9824,383,0,173,0,0,157,0,157,4381,8371,4150,4221,8600000US48065,11178,5729,5449,105.1,467,666,789,685,540,1034,1445,1830,784,1015,1135,571,217,44.7,2371,9087,8807,8343,2493,1923,4425,4382,101.0,896,1027,48065
43,67.0,47710,46377,1333,35859,9011,334,0,247,0,0,683,388,59,120,6,35,12,63,5,5,0,0,0,485,469,264,196,107,47710,37067,9619,726,917,116,633,47710,1200,926,175,24,75,46510,35109,8985,334,683,0,230,1169,12,1157,21200,36837,17452,19385,8600000US48066,47710,22995,24715,93.0,2811,2684,2813,3046,3388,6886,5747,7151,3643,2985,3669,1947,940,38.7,10225,38749,37485,35838,8085,6556,17746,19739,89.9,2631,3925,48066
44,75.8,24901,24232,669,22582,881,7,0,0,0,0,678,180,219,64,31,114,9,61,0,0,0,0,0,84,148,132,365,0,24901,23246,1029,150,1059,8,89,24901,843,512,63,12,256,24058,21794,876,7,669,0,60,652,5,647,13021,20357,10568,9789,8600000US48067,24901,12897,12004,107.4,1216,1050,976,725,1959,6787,3394,2907,1335,1524,1748,918,362,34.6,3734,21466,21167,20822,3894,3028,11004,10163,108.3,1306,1722,48067
45,89.6,2389,2286,103,2138,49,7,0,0,0,0,51,10,5,30,0,6,0,0,6,0,6,0,0,35,26,32,41,0,2389,2237,75,39,96,6,39,2389,67,21,0,0,46,2322,2117,49,7,51,0,6,92,4,88,1114,1852,900,952,8600000US48069,2389,1184,1205,98.3,126,154,149,77,48,203,360,431,205,215,270,112,39,46.6,486,1942,1903,1876,513,421,922,981,94.0,199,222,48069
46,81.1,6340,6165,175,5927,96,0,0,0,0,0,131,12,19,43,13,34,0,10,0,0,0,0,0,11,41,0,126,0,6340,6097,137,0,262,0,19,6340,102,43,0,0,59,6238,5841,89,0,131,0,11,166,5,161,2450,4416,2113,2303,8600000US48070,6340,3014,3326,90.6,437,504,520,490,129,455,820,1074,454,441,644,251,121,43.2,1837,4771,4503,4350,1288,1016,2151,2352,91.5,455,561,48070
47,64.7,30226,29379,847,24726,2872,122,36,40,0,0,1386,431,503,195,0,89,83,85,0,0,0,0,0,273,270,183,80,27,30226,25469,3383,487,1484,73,332,30226,796,462,38,0,296,29430,24389,2852,122,1386,0,0,681,0,681,13721,22252,10799,11453,8600000US48071,30226,14337,15889,90.2,1736,1331,1702,1738,2101,5307,4161,4172,2415,1609,2333,1168,453,37.3,5596,25218,24630,23335,4741,3954,12052,12578,95.8,1553,2401,48071
48,61.9,15360,14878,482,13976,622,102,0,9,0,0,152,21,29,37,0,65,0,0,0,0,0,0,0,26,142,75,138,36,15360,14422,809,222,315,40,77,15360,542,291,131,25,95,14818,13577,596,62,152,0,0,431,0,431,6990,11861,5644,6217,8600000US48072,15360,7551,7809,96.7,964,952,828,736,619,2945,2367,1881,1094,1179,1226,313,256,37.0,3261,12394,12099,11790,2527,1795,5810,6289,92.4,686,1109,48072
49,74.0,34242,33808,434,30789,1296,36,6,13,0,0,1552,469,516,178,67,188,34,100,20,0,20,0,0,115,107,113,174,30,34242,31183,1433,179,1736,30,115,34242,922,477,125,48,272,33320,30048,1290,36,1521,0,18,407,0,407,17480,27710,13561,14149,8600000US48073,34242,16970,17272,98.3,1768,1519,1258,1243,2572,7416,4384,4061,2663,2043,3063,1450,802,37.5,5319,29396,28923,28317,6441,5315,14224,14699,96.8,2260,3055,48073
