,postal_code,ctr,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),Estimate!!RACE!!Total population,Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Estimate!!SEX AND AGE!!Total population!!15 to 19 years,Estimate!!SEX AND AGE!!Total population!!20 to 24 years,Estimate!!SEX AND AGE!!Total population!!Median age (years)
807,49620.0,0.00136427818307512,99.4,2707.0,38.0,3.0,11.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,11.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,15.0,19.0,6.0,0.0,30.0,21.0,0.0,0.0,26.0,2.0,0.0,107.9,130.0,148.0,38.2
808,49621.0,0.001232441458116994,101.0,3485.0,22.0,14.0,27.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,42.0,0.0,6.0,0.0,12.0,12.0,0.0,105.0,283.0,125.0,49.5
809,49622.0,0.0012625061429571657,87.1,2510.0,24.0,1.0,6.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,97.5,108.0,62.0,53.9
810,49623.0,0.00067329736087386,87.3,1186.0,48.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,32.0,0.0,0.0,0.0,7.0,0.0,0.0,102.4,77.0,61.0,51.9
811,49625.0,0.0007978138514881534,84.7,1164.0,20.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,95.3,65.0,53.0,50.5
812,49626.0,0.0014718364225753393,92.3,361.0,8.0,3.0,25.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,33.0,0.0,0.0,6.0,6.0,0.0,0.0,76.1,14.0,15.0,58.4
813,49627.0,0.0004364573144335203,53.7,173.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,108.4,0.0,8.0,55.1
814,49628.0,0.0019498440124790016,107.1,167.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,2.0,65.3,16.0,10.0,47.1
815,49629.0,0.0007568712061609084,98.0,2036.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,77.0,78.0,66.0,59.9
816,49630.0,0.0005211061239915986,122.5,1398.0,11.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,98.9,108.0,63.0,56.2
817,49631.0,0.0007252200396711983,89.8,6049.0,107.0,53.0,96.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,6.0,153.0,1.0,0.0,1.0,55.0,0.0,0.0,105.2,454.0,286.0,46.2
818,49632.0,0.0014178606537576103,76.4,1095.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,115.1,54.0,47.0,43.4
819,49633.0,0.0008237969881705054,105.9,3678.0,38.0,49.0,68.0,3.0,0.0,0.0,18.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,4.0,0.0,74.0,0.0,14.0,0.0,11.0,0.0,0.0,107.1,185.0,130.0,49.3
820,49634.0,0.0007137758743754455,40.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.5,0.0,9.0,48.1
821,49635.0,0.0009249604842991999,76.1,3454.0,19.0,10.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,24.0,0.0,0.0,14.0,4.0,0.0,0.0,89.5,160.0,113.0,59.9
822,49636.0,0.0012628877117741904,79.1,401.0,13.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9,18.0,25.0,64.7
823,49637.0,0.0007722126326074088,119.7,3817.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,30.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,99.5,198.0,308.0,34.5
824,49638.0,0.001062721819223354,111.1,873.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,117.2,50.0,58.0,48.2
825,49639.0,0.0005237288560080429,97.3,2305.0,83.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,64.0,1.0,39.0,3.0,6.0,0.0,9.0,0.0,0.0,104.5,187.0,140.0,42.9
826,49640.0,0.001046635287267827,98.8,1582.0,16.0,7.0,52.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,6.0,3.0,0.0,59.0,8.0,0.0,0.0,13.0,0.0,0.0,93.6,77.0,51.0,56.9
827,49642.0,0.0004958852808507309,114.3,762.0,44.0,211.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,2.0,0.0,87.7,23.0,40.0,53.1
828,49643.0,0.0005832242697368057,95.3,6511.0,28.0,35.0,48.0,0.0,0.0,0.0,23.0,3.0,11.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,48.0,11.0,0.0,0.0,27.0,0.0,0.0,104.3,463.0,363.0,45.1
829,49644.0,0.0011135241853555203,146.3,2222.0,37.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,114.1,107.0,80.0,58.3
830,49645.0,0.000812293033652641,89.9,1512.0,68.0,45.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,4.0,0.0,51.0,0.0,29.0,4.0,0.0,0.0,0.0,94.6,53.0,85.0,51.0
831,49646.0,0.0007911718590062252,91.2,8459.0,160.0,48.0,55.0,7.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,112.0,31.0,0.0,167.0,0.0,4.0,0.0,5.0,0.0,0.0,100.6,499.0,403.0,43.6
832,49648.0,0.0019229960513250269,92.2,2242.0,10.0,12.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,3.0,0.0,7.0,29.0,0.0,0.0,0.0,7.0,0.0,0.0,95.1,128.0,118.0,57.5
833,49649.0,0.0009614489159786534,87.6,7406.0,177.0,286.0,105.0,0.0,0.0,0.0,78.0,22.0,10.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,56.0,34.0,100.0,0.0,154.0,10.0,16.0,0.0,20.0,0.0,18.0,137.2,695.0,426.0,40.3
834,49650.0,0.0005866950756873082,119.2,3251.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,74.0,0.0,0.0,0.0,15.0,0.0,2.0,108.4,115.0,194.0,37.1
835,49651.0,0.001440920054137242,97.9,7888.0,233.0,57.0,79.0,26.0,0.0,0.0,21.0,9.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,89.0,85.0,0.0,168.0,0.0,2.0,14.0,9.0,0.0,0.0,104.1,394.0,469.0,45.6
836,49653.0,0.0009889525955059364,104.1,2018.0,33.0,9.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,103.4,90.0,116.0,47.8
837,49654.0,0.0014042986191412125,82.2,519.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1,0.0,16.0,64.7
838,49655.0,0.0014972653486752592,108.9,3399.0,37.0,2.0,6.0,0.0,0.0,0.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,14.0,0.0,8.0,9.0,0.0,4.0,28.0,0.0,0.0,101.6,280.0,210.0,40.1
839,49656.0,0.0009609612909826686,112.6,1616.0,41.0,6.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,36.0,0.0,0.0,5.0,0.0,0.0,3.0,96.6,102.0,53.0,47.1
840,49657.0,0.0013396338740813188,85.3,3709.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,105.5,304.0,216.0,36.5
841,49659.0,0.0016282604337059126,69.0,6674.0,157.0,44.0,42.0,0.0,0.0,0.0,18.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,102.0,0.0,23.0,167.0,12.0,9.0,0.0,7.0,0.0,0.0,98.2,401.0,466.0,42.4
842,49660.0,0.001067404373205212,93.5,14336.0,649.0,540.0,266.0,0.0,0.0,6.0,101.0,6.0,33.0,0.0,6.0,35.0,17.0,14.0,14.0,0.0,0.0,0.0,52.0,313.0,23.0,5.0,747.0,14.0,23.0,84.0,60.0,2.0,5.0,110.4,864.0,983.0,47.3
843,49663.0,0.0013591117682701342,102.6,6243.0,110.0,42.0,56.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,14.0,75.0,2.0,0.0,143.0,6.0,18.0,0.0,0.0,2.0,0.0,97.5,473.0,366.0,38.0
844,49664.0,0.001362226606793349,98.9,1889.0,25.0,7.0,20.0,0.0,0.0,0.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,28.0,0.0,5.0,6.0,6.0,0.0,0.0,100.1,87.0,83.0,54.8
845,49665.0,0.0015947829389159954,89.6,4078.0,56.0,9.0,45.0,4.0,0.0,0.0,14.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,95.0,0.0,0.0,0.0,12.0,0.0,0.0,103.0,253.0,205.0,43.4
846,49666.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.8,58.0,75.0,21.6
847,49667.0,0.001514736329314334,115.2,544.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,92.2,41.0,22.0,50.1
848,49668.0,0.001978172763845802,94.0,3315.0,65.0,21.0,28.0,0.0,2.0,0.0,17.0,0.0,8.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,23.0,24.0,0.0,51.0,4.0,0.0,0.0,11.0,0.0,0.0,108.4,192.0,202.0,41.9
849,49670.0,0.0005866340896730851,96.2,2109.0,115.0,3.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,86.0,0.0,0.0,166.0,5.0,31.0,0.0,9.0,0.0,0.0,96.6,83.0,101.0,57.8
850,49673.0,0.0005973375810672431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,49674.0,0.0003998545983278808,66.7,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,10.0,0.0,55.1
852,49675.0,0.0007492670743622499,89.0,1029.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,101.0,34.0,71.0,51.3
853,49676.0,0.0012239585104152667,101.1,3543.0,60.0,44.0,80.0,20.0,0.0,3.0,25.0,10.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,42.0,57.0,0.0,0.0,137.0,0.0,20.0,0.0,3.0,0.0,0.0,106.3,179.0,119.0,47.4
854,49677.0,0.0014066383790490276,80.5,7254.0,78.0,146.0,43.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,70.0,0.0,32.0,0.0,0.0,0.0,5.0,94.3,386.0,358.0,44.4
855,49679.0,0.0004732984389979319,86.0,1335.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,0.0,13.0,6.0,6.0,0.0,3.0,0.0,0.0,117.1,109.0,57.0,42.9
856,49680.0,0.0009890739366742916,102.6,2000.0,25.0,4.0,33.0,33.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,108.3,113.0,186.0,38.8
857,49682.0,0.0011945911260447546,93.3,4093.0,173.0,22.0,519.0,0.0,0.0,1.0,14.0,0.0,0.0,6.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,116.0,96.0,10.0,7.0,666.0,3.0,19.0,10.0,7.0,4.0,0.0,96.8,152.0,235.0,51.9
858,49683.0,0.0016553055758125772,109.0,2114.0,37.0,22.0,89.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,0.0,115.0,0.0,0.0,0.0,18.0,0.0,0.0,118.2,119.0,95.0,43.8
859,49684.0,0.0010235170288373414,75.3,40308.0,905.0,285.0,560.0,0.0,0.0,25.0,199.0,29.0,17.0,0.0,12.0,60.0,67.0,8.0,0.0,0.0,8.0,0.0,116.0,300.0,72.0,24.0,904.0,76.0,99.0,63.0,100.0,0.0,8.0,94.2,2315.0,1939.0,42.5
860,49685.0,0.00011882220982222769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,49686.0,0.0012494129291088778,85.2,33069.0,736.0,318.0,185.0,0.0,0.0,3.0,167.0,41.0,30.0,0.0,41.0,0.0,28.0,7.0,0.0,0.0,0.0,7.0,127.0,298.0,210.0,9.0,539.0,31.0,34.0,15.0,195.0,63.0,6.0,92.9,1644.0,1830.0,45.5
862,49688.0,0.0006235226398680297,128.0,2579.0,43.0,17.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,29.0,22.0,0.0,0.0,5.0,0.0,0.0,115.3,153.0,101.0,45.1
863,49689.0,0.0009113558637901688,120.4,1418.0,8.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,21.0,0.0,5.0,0.0,4.0,0.0,0.0,107.9,81.0,69.0,52.6
864,49690.0,0.0010084382056425815,82.5,6891.0,130.0,70.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,98.0,5.0,27.0,213.0,0.0,0.0,0.0,0.0,44.0,0.0,93.0,238.0,342.0,48.1
865,49696.0,0.0006164671251002161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,49701.0,0.0008279288451910787,74.4,1045.0,83.0,59.0,15.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63.0,20.0,0.0,78.0,0.0,0.0,21.0,0.0,0.0,0.0,101.0,95.0,71.0,50.8
867,49705.0,0.0001997534214616956,98.7,933.0,53.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,59.0,74.0,42.1
868,49706.0,0.0008914414152076107,80.2,4509.0,253.0,3.0,327.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,209.0,37.0,0.0,536.0,0.0,14.0,0.0,35.0,0.0,0.0,99.2,259.0,433.0,38.1
869,49707.0,0.001072011540163144,83.9,21897.0,313.0,131.0,160.0,3.0,0.0,0.0,107.0,52.0,12.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,28.0,110.0,52.0,1.0,271.0,41.0,40.0,2.0,93.0,0.0,6.0,97.3,1244.0,1118.0,47.9
870,49709.0,0.0013418927731341716,110.3,3644.0,126.0,14.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,91.0,4.0,7.0,131.0,0.0,2.0,0.0,4.0,0.0,0.0,108.9,124.0,88.0,56.8
871,49710.0,0.001814823737252067,137.5,489.0,10.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,143.3,21.0,12.0,53.4
872,49711.0,0.0006163328197226503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,49712.0,0.0007536795792827687,94.6,8043.0,179.0,53.0,85.0,3.0,0.0,0.0,55.0,4.0,0.0,3.0,10.0,0.0,38.0,20.0,7.0,0.0,13.0,0.0,3.0,87.0,46.0,0.0,172.0,27.0,0.0,0.0,6.0,3.0,3.0,95.5,506.0,395.0,46.5
874,49713.0,0.0008763479068247989,94.6,2050.0,37.0,10.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,50.0,0.0,6.0,0.0,26.0,0.0,0.0,110.9,76.0,86.0,45.9
875,49715.0,0.0019257624674501057,93.1,3357.0,287.0,32.0,1087.0,0.0,0.0,7.0,26.0,3.0,2.0,3.0,0.0,0.0,18.0,6.0,3.0,0.0,0.0,3.0,3.0,218.0,3.0,3.0,1326.0,9.0,7.0,0.0,11.0,0.0,0.0,95.4,229.0,282.0,41.3
876,49716.0,0.0014031875674673287,77.8,942.0,0.0,22.0,22.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,0.0,7.0,0.0,0.0,0.0,0.0,95.4,86.0,37.0,48.3
877,49717.0,0.0009249743062692702,93.8,150.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,92.3,6.0,0.0,63.5
878,49718.0,0.0015564988043441656,117.9,686.0,26.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,26.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,5.0,0.0,88.5,66.0,14.0,53.3
879,49719.0,0.0006698902704867003,110.0,1213.0,26.0,0.0,67.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,4.0,0.0,79.0,0.0,0.0,0.0,0.0,5.0,6.0,120.9,47.0,41.0,58.3
880,49720.0,0.0011062206537495838,87.7,8750.0,155.0,46.0,205.0,0.0,0.0,2.0,25.0,15.0,0.0,0.0,3.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,72.0,3.0,0.0,284.0,8.0,51.0,0.0,47.0,7.0,17.0,97.0,547.0,480.0,50.0
881,49721.0,0.0015834889893737351,90.2,14245.0,663.0,207.0,281.0,0.0,0.0,0.0,92.0,0.0,11.0,0.0,9.0,7.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,63.0,12.0,844.0,0.0,0.0,0.0,22.0,0.0,10.0,95.9,755.0,700.0,50.8
882,49722.0,0.001437813668019012,172.7,308.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8,16.0,17.0,47.8
883,49723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,49724.0,8.325008325008322e-05,112.9,1187.0,42.0,0.0,156.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,131.0,77.0,42.3
885,49725.0,0.0014850175413199794,109.7,739.0,14.0,0.0,162.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,174.0,2.0,0.0,0.0,0.0,0.0,0.0,107.0,69.0,10.0,58.1
886,49726.0,0.0004657320092248467,100.5,1104.0,52.0,0.0,43.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,3.0,0.0,112.7,63.0,0.0,58.8
